cp_hex	char	count	block	category	name
U+501F	借	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-501F
U+5043	偃	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5043
U+5074	側	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5074
U+5076	偶	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5076
U+50C5	僅	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50C5
U+50E5	僥	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50E5
U+50ED	僭	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50ED
U+512A	優	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-512A
U+5195	冕	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5195
U+51E2	凢	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51E2
U+523A	刺	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-523A
U+524B	剋	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-524B
U+5275	創	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5275
U+52D1	勑	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52D1
U+5321	匡	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5321
U+536C	卬	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-536C
U+53D4	叔	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53D4
U+54F2	哲	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-54F2
U+566B	噫	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-566B
U+577C	坼	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-577C
U+5875	塵	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5875
U+58A8	墨	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58A8
U+58CA	壊	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58CA
U+592D	夭	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-592D
U+5978	奸	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5978
U+5996	妖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5996
U+59A8	妨	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59A8
U+59EA	姪	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59EA
U+5A20	娠	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A20
U+5A41	婁	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A41
U+5A9A	媚	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A9A
U+5B85	宅	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B85
U+5B8F	宏	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B8F
U+5BE2	寢	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BE2
U+5C39	尹	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C39
U+5C3A	尺	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C3A
U+5C40	局	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C40
U+5C62	屢	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C62
U+5CB8	岸	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5CB8
U+5CFB	峻	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5CFB
U+5DCD	巍	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DCD
U+5DD8	巘	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DD8
U+5E0C	希	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E0C
U+5E9C	府	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E9C
U+5EC9	廉	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EC9
U+5F0F	式	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F0F
U+5FCD	忍	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FCD
U+5FE4	忤	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FE4
U+6021	怡	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6021
U+602A	怪	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-602A
U+6043	恃	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6043
U+606C	恬	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-606C
U+609F	悟	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-609F
U+60DC	惜	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60DC
U+611A	愚	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-611A
U+618E	憎	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-618E
U+6200	戀	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6200
U+6276	扶	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6276
U+632F	振	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-632F
U+638C	掌	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-638C
U+6406	搆	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6406
U+6416	搖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6416
U+64D2	擒	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64D2
U+6555	敕	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6555
U+65A5	斥	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65A5
U+65AB	斫	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65AB
U+65AC	斬	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65AC
U+65B2	斲	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65B2
U+65E6	旦	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65E6
U+666F	景	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-666F
U+6687	暇	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6687
U+6689	暉	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6689
U+66A2	暢	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66A2
U+66E0	曠	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66E0
U+6715	朕	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6715
U+6790	析	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6790
U+6854	桔	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6854
U+6901	椁	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6901
U+693D	椽	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-693D
U+69E8	槨	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-69E8
U+6A2A	横	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A2A
U+6B96	殖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B96
U+6C5D	汝	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C5D
U+6C83	沃	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C83
U+6CA1	没	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CA1
U+6CB1	沱	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CB1
U+6D3D	洽	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D3D
U+6D6E	浮	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D6E
U+6DB8	涸	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DB8
U+6DEE	淮	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DEE
U+6E38	游	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E38
U+6E4E	湎	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E4E
U+6E90	源	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E90
U+6F14	演	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F14
U+6F2B	漫	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F2B
U+6FF1	濱	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6FF1
U+707C	灼	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-707C
U+707E	灾	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-707E
U+70DC	烜	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-70DC
U+7169	煩	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7169
U+71D2	燒	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71D2
U+71FE	燾	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71FE
U+721B	爛	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-721B
U+72C0	狀	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72C0
U+73CD	珍	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-73CD
U+74A7	璧	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74A7
U+74BF	璿	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74BF
U+7571	畱	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7571
U+758F	疏	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-758F
U+759A	疚	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-759A
U+75DB	痛	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-75DB
U+7620	瘠	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7620
U+76A4	皤	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76A4
U+7762	睢	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7762
U+7834	破	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7834
U+7998	禘	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7998
U+79BE	禾	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79BE
U+79D1	科	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79D1
U+79E6	秦	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79E6
U+7A1F	稟	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A1F
U+7A61	穡	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A61
U+7AC4	竄	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AC4
U+7AED	竭	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AED
U+7B54	答	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B54
U+7D61	絡	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D61
U+7D66	給	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D66
U+7D72	絲	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D72
U+7DB1	綱	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DB1
U+7DE8	編	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DE8
U+7E82	纂	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E82
U+7E96	纖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E96
U+7F85	羅	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F85
U+8000	耀	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8000
U+800B	耋	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-800B
U+8026	耦	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8026
U+80CE	胎	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-80CE
U+819D	膝	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-819D
U+81E7	臧	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-81E7
U+820E	舎	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-820E
U+82BD	芽	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-82BD
U+82D6	苖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-82D6
U+82DE	苞	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-82DE
U+8346	荆	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8346
U+837C	荼	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-837C
U+8385	莅	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8385
U+8411	萑	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8411
U+8513	蔓	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8513
U+85C2	藂	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85C2
U+85DC	藜	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85DC
U+868C	蚌	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-868C
U+8803	蠃	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8803
U+8816	蠖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8816
U+88CF	裏	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-88CF
U+898F	規	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-898F
U+89BA	覺	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89BA
U+89BD	覽	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89BD
U+89DD	觝	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89DD
U+8A0E	討	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A0E
U+8A13	訓	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A13
U+8A3B	註	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A3B
U+8A70	詰	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A70
U+8A95	誕	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A95
U+8AA3	誣	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AA3
U+8ACD	諍	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8ACD
U+8AD2	諒	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AD2
U+8AEB	諫	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AEB
U+8AFA	諺	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AFA
U+8B6C	譬	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8B6C
U+8CBD	貽	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CBD
U+8CFB	賻	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CFB
U+8E48	蹈	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E48
U+8E54	蹔	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E54
U+8E59	蹙	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E59
U+8ECC	軌	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8ECC
U+8F12	輒	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F12
U+8F15	輕	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F15
U+8FA0	辠	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FA0
U+8FA8	辨	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FA8
U+8FC4	迄	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FC4
U+8FFD	追	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FFD
U+905C	遜	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-905C
U+905E	遞	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-905E
U+90CE	郎	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-90CE
U+90E8	部	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-90E8
U+90ED	郭	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-90ED
U+9119	鄙	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9119
U+91C1	釁	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-91C1
U+91DC	釜	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-91DC
U+9264	鉤	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9264
U+9285	銅	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9285
U+929C	銜	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-929C
U+9452	鑒	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9452
U+95D7	闗	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95D7
U+96A4	隤	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96A4
U+96F6	零	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96F6
U+9752	青	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9752
U+9756	靖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9756
U+9811	頑	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9811
U+9817	頗	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9817
U+984D	額	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-984D
U+98FD	飽	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-98FD
U+99B4	馴	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-99B4
U+99B5	馵	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-99B5
U+99EE	駮	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-99EE
U+9B12	鬒	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9B12
U+9F4B	齋	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F4B
U+34E8	㓨	1	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-34E8
U+3CC2	㳂	1	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-3CC2
U+43F6	䏶	1	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-43F6
U+4749	䝉	1	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-4749
U+4836	䠶	1	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-4836
U+4DC0	䷀	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE CREATIVE HEAVEN
U+4DC1	䷁	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE RECEPTIVE EARTH
U+4DC2	䷂	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR DIFFICULTY AT THE BEGINNING
U+4DC3	䷃	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR YOUTHFUL FOLLY
U+4DC4	䷄	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR WAITING
U+4DC5	䷅	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR CONFLICT
U+4DC6	䷆	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE ARMY
U+4DC7	䷇	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR HOLDING TOGETHER
U+4DC8	䷈	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR SMALL TAMING
U+4DC9	䷉	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR TREADING
U+4DCA	䷊	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR PEACE
U+4DCB	䷋	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR STANDSTILL
U+4DCC	䷌	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR FELLOWSHIP
U+4DCD	䷍	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR GREAT POSSESSION
U+4DCE	䷎	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR MODESTY
U+4DCF	䷏	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR ENTHUSIASM
U+4DD0	䷐	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR FOLLOWING
U+4DD1	䷑	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR WORK ON THE DECAYED
U+4DD2	䷒	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR APPROACH
U+4DD3	䷓	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR CONTEMPLATION
U+4DD4	䷔	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR BITING THROUGH
U+4DD5	䷕	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR GRACE
U+4DD6	䷖	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR SPLITTING APART
U+4DD7	䷗	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR RETURN
U+4DD8	䷘	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR INNOCENCE
U+4DD9	䷙	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR GREAT TAMING
U+4DDA	䷚	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR MOUTH CORNERS
U+4DDB	䷛	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR GREAT PREPONDERANCE
U+4DDC	䷜	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE ABYSMAL WATER
U+4DDD	䷝	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE CLINGING FIRE
U+4DDE	䷞	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR INFLUENCE
U+4DDF	䷟	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR DURATION
U+4DE0	䷠	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR RETREAT
U+4DE1	䷡	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR GREAT POWER
U+4DE2	䷢	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR PROGRESS
U+4DE3	䷣	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR DARKENING OF THE LIGHT
U+4DE4	䷤	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE FAMILY
U+4DE5	䷥	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR OPPOSITION
U+4DE6	䷦	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR OBSTRUCTION
U+4DE8	䷨	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR DECREASE
U+4DE9	䷩	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR INCREASE
U+4DEA	䷪	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR BREAKTHROUGH
U+4DEB	䷫	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR COMING TO MEET
U+4DEC	䷬	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR GATHERING TOGETHER
U+4DED	䷭	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR PUSHING UPWARD
U+4DEE	䷮	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR OPPRESSION
U+4DEF	䷯	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE WELL
U+4DF0	䷰	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR REVOLUTION
U+4DF1	䷱	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE CAULDRON
U+4DF2	䷲	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE AROUSING THUNDER
U+4DF3	䷳	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE KEEPING STILL MOUNTAIN
U+4DF4	䷴	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR DEVELOPMENT
U+4DF5	䷵	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE MARRYING MAIDEN
U+4DF7	䷷	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE WANDERER
U+4DF8	䷸	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE GENTLE WIND
U+4DF9	䷹	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR THE JOYOUS LAKE
U+4DFA	䷺	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR DISPERSION
U+4DFB	䷻	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR LIMITATION
U+4DFC	䷼	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR INNER TRUTH
U+4DFD	䷽	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR SMALL PREPONDERANCE
U+4DFE	䷾	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR AFTER COMPLETION
U+4DFF	䷿	1	Yijing Hexagram Symbols	So	HEXAGRAM FOR BEFORE COMPLETION
U+4E9E	亞	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E9E
U+4EAD	亭	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EAD
U+4F0E	伎	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F0E
U+4F4E	低	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F4E
U+4F6F	佯	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F6F
U+4F88	侈	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F88
U+4FAE	侮	1	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FAE
